Date,Change,Percent Change,Open,High,Low,Close,Average,Volume,Value
16/08/2022,-0.50,-0.75%,66.40,66.40,65.70,65.90,65.92,"862,200","56,839,000"
15/08/2022,0.20,0.30%,66.30,66.50,66.10,66.40,66.27,"802,100","53,152,247"
12/08/2022,0.40,0.61%,65.80,66.20,65.50,66.20,65.92,"811,200","53,476,892"
11/08/2022,1.00,1.54%,65.60,66.40,65.00,65.80,65.73,"1,674,000","110,031,300"
10/08/2022,-0.50,-0.77%,65.00,65.60,64.70,64.80,64.93,"967,900","62,841,604"
09/08/2022,0.70,1.08%,64.80,65.40,64.70,65.30,65.03,"792,000","51,504,013"
08/08/2022,-0.80,-1.22%,65.40,65.70,64.60,64.60,64.98,"1,010,300","65,648,213"
05/08/2022,-1.00,-1.51%,65.90,66.20,65.20,65.40,65.56,"1,134,900","74,406,870"
04/08/2022,0.40,0.61%,66.00,66.40,65.40,66.40,65.91,"1,146,000","75,533,811"
03/08/2022,-0.60,-0.90%,65.80,66.40,65.10,66.00,65.69,"1,250,700","82,155,369"
02/08/2022,1.90,2.94%,64.80,66.60,64.50,66.60,65.37,"1,372,600","89,722,895"
01/08/2022,0.70,1.09%,64.90,65.10,64.10,64.70,64.60,"1,281,823","82,802,712"
29/07/2022,-3.00,-4.48%,67.80,67.80,64.00,64.00,65.03,"1,908,500","124,118,019"
28/07/2022,0.50,0.75%,66.60,67.10,66.00,67.00,66.54,"1,152,200","76,666,720"
27/07/2022,0.40,0.61%,66.20,66.80,66.00,66.50,66.45,"581,400","38,634,640"
26/07/2022,-1.20,-1.78%,66.10,67.60,66.10,66.10,66.89,"642,700","42,990,459"
25/07/2022,0.80,1.20%,66.90,67.40,66.50,67.30,67.01,"755,800","50,642,863"
22/07/2022,-2.00,-2.92%,68.10,68.50,66.50,66.50,67.39,"674,700","45,466,488"
21/07/2022,0.30,0.44%,68.20,68.80,68.10,68.50,68.50,"930,600","63,742,806"
20/07/2022,-0.60,-0.87%,68.80,69.00,68.20,68.20,68.43,"626,100","42,841,750"
19/07/2022,0.80,1.18%,68.00,69.00,68.00,68.80,68.48,"655,400","44,880,540"
18/07/2022,-1.60,-2.30%,69.60,69.60,68.00,68.00,68.54,"1,156,732","79,242,941"
15/07/2022,0.10,0.14%,69.10,69.80,68.60,69.60,69.28,"1,582,500","109,638,797"
14/07/2022,0.00,0.00%,69.50,69.80,68.50,69.50,69.35,"1,414,300","98,078,282"
13/07/2022,-0.40,-0.57%,68.60,70.00,68.30,69.50,69.17,"2,004,600","138,663,294"
12/07/2022,-0.10,-0.14%,68.60,70.20,68.00,69.90,69.09,"1,212,400","83,767,080"
11/07/2022,0.00,0.00%,67.70,70.00,66.20,70.00,68.60,"2,385,900","163,674,243"
08/07/2022,0.20,0.29%,70.00,70.70,67.50,70.00,68.90,"1,413,800","97,414,411"
07/07/2022,2.30,3.41%,68.00,69.80,66.50,69.80,68.32,"2,174,100","148,539,056"
06/07/2022,-4.80,-6.64%,72.00,72.10,67.50,67.50,69.72,"2,171,700","151,404,322"
05/07/2022,-0.40,-0.55%,72.70,72.80,72.00,72.30,72.35,"1,478,700","106,984,625"
04/07/2022,0.10,0.14%,72.40,72.70,72.20,72.70,72.54,"758,300","55,007,127"
01/07/2022,-0.90,-1.22%,73.20,73.40,72.10,72.60,72.68,"1,866,600","135,666,485"
30/06/2022,0.10,0.14%,72.70,73.50,72.40,73.50,73.21,"1,918,800","140,593,862"
29/06/2022,-0.20,-0.27%,72.80,73.40,72.30,73.40,73.07,"1,729,300","126,042,181"
28/06/2022,-0.20,-0.27%,73.00,73.80,72.40,73.60,73.22,"2,228,300","163,162,989"
27/06/2022,-0.80,-1.07%,73.80,74.80,73.50,73.80,73.78,"1,822,400","134,451,296"
24/06/2022,0.40,0.54%,73.50,74.60,72.00,74.60,73.83,"1,514,800","111,835,594"
23/06/2022,-0.80,-1.07%,74.10,74.20,73.00,74.20,73.94,"1,548,900","114,522,165"
22/06/2022,0.00,0.00%,74.70,75.00,73.60,75.00,74.63,"2,418,900","178,388,250"
21/06/2022,-0.60,-0.79%,75.20,75.20,73.80,75.00,74.78,"1,956,200","146,283,697"
20/06/2022,-1.00,-1.31%,76.60,76.60,75.30,75.60,75.85,"2,132,800","161,774,330"
17/06/2022,0.00,0.00%,75.80,76.60,75.10,76.60,76.32,"3,725,300","284,322,943"
16/06/2022,-0.10,-0.13%,76.00,77.70,75.80,76.60,76.47,"1,597,800","122,183,782"
15/06/2022,0.10,0.13%,76.60,76.90,75.30,76.70,76.42,"2,037,200","155,674,553"
14/06/2022,0.20,0.26%,76.20,76.60,75.20,76.60,76.04,"2,058,500","156,529,802"
13/06/2022,-1.60,-2.05%,76.60,77.40,76.20,76.40,76.62,"1,795,500","137,563,866"
10/06/2022,-0.10,-0.13%,77.80,78.20,77.50,78.00,77.84,"979,600","76,254,141"
09/06/2022,0.00,0.00%,78.00,78.20,77.30,78.10,77.79,"1,542,100","119,959,095"
08/06/2022,0.10,0.13%,77.80,78.70,77.60,78.10,78.15,"1,441,700","112,674,910"
07/06/2022,-0.50,-0.64%,78.50,78.50,77.70,78.00,77.98,"1,612,200","125,577,948"
06/06/2022,-0.30,-0.38%,78.70,78.90,77.90,78.50,78.34,"1,503,500","117,783,168"
03/06/2022,-0.10,-0.13%,78.10,79.20,78.00,78.80,78.53,"1,249,100","98,085,652"
02/06/2022,-0.40,-0.50%,79.20,79.20,77.60,78.90,78.49,"3,905,400","301,984,840"
01/06/2022,0.50,0.63%,78.60,79.40,78.30,79.30,78.89,"2,014,200","156,238,970"
31/05/2022,0.30,0.38%,78.00,79.50,77.70,78.80,78.52,"1,776,600","139,496,500"
30/05/2022,0.50,0.64%,78.00,78.50,77.20,78.50,77.98,"1,546,400","119,746,494"
27/05/2022,0.30,0.39%,77.40,78.00,77.00,78.00,77.56,"1,575,800","122,224,374"
26/05/2022,0.00,0.00%,77.70,77.70,76.80,77.70,77.38,"2,076,700","160,691,183"
25/05/2022,0.10,0.13%,77.60,78.10,76.70,77.70,77.50,"1,360,400","105,433,435"
24/05/2022,0.20,0.26%,77.00,77.60,76.40,77.60,77.11,"1,568,300","120,936,334"
23/05/2022,-0.40,-0.51%,77.60,77.70,76.20,77.40,77.03,"2,664,747","205,269,668"
20/05/2022,-0.10,-0.13%,77.90,77.90,76.50,77.80,77.17,"2,331,100","179,901,850"
19/05/2022,-0.10,-0.13%,76.40,79.00,76.20,77.90,77.48,"2,650,300","205,350,280"
18/05/2022,0.00,0.00%,78.00,78.00,76.00,78.00,77.08,"3,178,500","244,048,464"
17/05/2022,1.00,1.30%,76.00,78.00,75.20,78.00,76.73,"2,315,400","175,347,912"
16/05/2022,-1.00,-1.28%,79.00,79.00,76.20,77.00,77.28,"2,544,100","199,205,703"
13/05/2022,-1.00,-1.27%,79.00,79.00,77.20,78.00,77.96,"3,394,600","263,492,005"
12/05/2022,-1.50,-1.86%,80.00,80.00,77.10,79.00,78.63,"2,474,100","194,550,383"
11/05/2022,0.10,0.12%,80.20,80.50,78.70,80.50,79.81,"1,983,600","158,309,212"
10/05/2022,1.30,1.64%,78.90,80.40,78.10,80.40,79.09,"3,157,900","246,787,166"
09/05/2022,-0.70,-0.88%,78.70,79.20,77.90,79.10,78.71,"2,428,900","191,175,731"
06/05/2022,-0.20,-0.25%,78.50,80.00,78.00,79.80,79.12,"2,652,000","210,710,642"
05/05/2022,0.30,0.38%,79.60,80.00,78.50,80.00,79.57,"1,858,600","147,893,244"
04/05/2022,-0.30,-0.37%,79.60,80.00,77.70,79.70,79.15,"1,466,000","116,079,353"
29/04/2022,2.10,2.70%,77.50,80.00,76.60,80.00,78.34,"2,172,900","170,082,304"
28/04/2022,-0.10,-0.13%,78.00,78.20,76.30,77.90,77.41,"1,386,100","107,295,049"
27/04/2022,0.00,0.00%,77.50,78.00,75.00,78.00,76.44,"3,128,500","239,005,634"
26/04/2022,1.80,2.36%,73.50,78.50,73.50,78.00,76.23,"3,661,700","279,148,015"
25/04/2022,-1.50,-1.93%,77.80,79.20,72.70,76.20,76.23,"2,738,000","208,718,808"
22/04/2022,0.20,0.26%,77.70,79.00,77.60,77.70,78.21,"1,897,300","148,406,025"
21/04/2022,-1.80,-2.27%,79.00,79.50,77.50,77.50,78.22,"2,684,300","209,961,087"
20/04/2022,0.50,0.63%,78.00,79.80,78.00,79.30,79.14,"1,776,400","140,387,532"
19/04/2022,-0.70,-0.88%,78.60,79.80,77.80,78.80,78.53,"2,467,280","195,132,805"
18/04/2022,-1.20,-1.49%,80.00,80.10,78.10,79.50,79.12,"3,059,700","242,022,761"
15/04/2022,-1.00,-1.22%,81.50,81.80,80.60,80.70,81.06,"1,678,400","136,057,734"
14/04/2022,-0.50,-0.61%,81.60,82.20,81.10,81.70,81.63,"1,848,700","151,107,000"
13/04/2022,0.90,1.11%,81.00,82.30,80.70,82.20,81.52,"3,296,300","268,694,874"
12/04/2022,-0.40,-0.49%,81.40,81.40,80.30,81.30,80.97,"2,356,500","190,802,000"
