Date,Change,Percent Change,Open,High,Low,Close,Average,Volume,Value
15/03/2023,1.40,3.63%,39.60,40.10,39.40,40.00,39.80,"2,316,600","92,823,039"
14/03/2023,-0.80,-2.03%,39.30,39.60,38.30,38.60,38.79,"1,834,600","71,907,918"
13/03/2023,-0.35,-0.88%,39.75,40.00,39.40,39.40,39.70,"1,349,100","53,562,683"
10/03/2023,-0.25,-0.63%,39.90,40.10,39.40,39.75,39.69,"1,611,840","64,088,257"
09/03/2023,0.60,1.52%,39.60,40.55,39.55,40.00,39.98,"2,796,410","113,280,601"
08/03/2023,-0.30,-0.76%,39.00,39.55,38.65,39.40,38.93,"3,249,400","130,795,836"
07/03/2023,0.30,0.76%,40.00,40.20,39.20,39.70,39.77,"1,618,818","64,466,158"
06/03/2023,0.00,0.00%,39.95,40.50,39.40,39.40,39.90,"1,474,200","58,816,585"
03/03/2023,-0.90,-2.23%,40.30,40.60,39.40,39.40,39.73,"1,878,100","74,682,044"
02/03/2023,-0.50,-1.23%,40.80,41.00,40.00,40.30,40.42,"1,101,300","45,265,546"
01/03/2023,0.80,2.00%,40.00,41.00,39.25,40.80,40.12,"1,904,100","77,413,926"
28/02/2023,-0.50,-1.23%,40.50,41.20,39.85,40.00,40.33,"1,596,900","64,491,192"
27/02/2023,-1.60,-3.80%,41.00,41.90,40.50,40.50,40.89,"2,238,200","92,586,283"
24/02/2023,-0.90,-2.09%,42.50,42.95,41.60,42.10,42.08,"2,653,700","115,699,344"
23/02/2023,0.00,0.00%,42.80,43.00,42.00,43.00,42.40,"4,749,300","213,698,344"
22/02/2023,-1.50,-3.37%,44.00,44.50,43.00,43.00,43.73,"2,544,500","114,749,315"
21/02/2023,0.20,0.45%,44.40,45.25,44.40,44.50,44.81,"1,405,600","62,983,615"
20/02/2023,1.05,2.43%,43.20,44.30,42.75,44.30,43.40,"2,358,600","103,746,967"
17/02/2023,-0.05,-0.12%,43.30,43.30,42.85,43.25,43.03,"2,236,500","100,418,402"
16/02/2023,0.55,1.29%,43.20,43.50,42.80,43.30,43.17,"3,311,500","148,951,039"
15/02/2023,0.25,0.59%,42.50,43.50,42.50,42.75,42.98,"3,123,400","139,281,425"
14/02/2023,0.00,0.00%,42.80,43.00,42.40,42.50,42.66,"3,939,400","176,808,457"
13/02/2023,0.40,0.95%,42.10,42.50,41.50,42.50,42.09,"3,560,500","155,195,922"
10/02/2023,-1.90,-4.32%,44.00,44.45,42.10,42.10,43.18,"5,418,900","247,096,702"
09/02/2023,-0.50,-1.12%,44.40,45.45,44.00,44.00,44.47,"4,760,100","221,961,833"
08/02/2023,-1.20,-2.63%,45.70,46.00,44.50,44.50,45.12,"6,504,800","311,615,808"
07/02/2023,-1.45,-3.08%,46.65,48.00,45.70,45.70,46.60,"12,989,700","627,747,889"
06/02/2023,-0.65,-1.36%,47.00,47.20,45.70,47.15,46.49,"11,732,900","587,316,005"
03/02/2023,-2.10,-4.21%,48.05,48.60,47.80,47.80,47.92,"13,283,465","674,564,278"
02/02/2023,2.80,5.94%,46.95,49.90,46.30,49.90,48.79,"13,392,800","666,208,778"
01/02/2023,0.60,1.29%,46.20,47.15,45.70,47.10,46.67,"10,006,500","473,104,419"
31/01/2023,0.30,0.65%,45.90,46.50,45.35,46.50,45.81,"7,683,800","369,790,846"
30/01/2023,0.30,0.65%,45.90,46.80,45.40,46.20,45.91,"3,206,700","147,228,191"
27/01/2023,0.30,0.66%,46.40,46.90,45.90,45.90,46.38,"2,619,800","121,402,976"
19/01/2023,0.65,1.45%,44.95,46.10,44.75,45.60,45.58,"3,493,900","159,259,858"
18/01/2023,1.90,4.41%,43.50,45.20,43.25,44.95,44.41,"3,686,900","163,718,896"
17/01/2023,1.15,2.74%,42.40,43.40,42.20,43.05,42.90,"2,760,600","118,435,261"
16/01/2023,-0.15,-0.36%,42.05,42.30,41.70,41.90,41.93,"1,408,900","59,071,288"
13/01/2023,-0.05,-0.12%,42.40,42.65,42.05,42.05,42.18,"1,129,500","47,758,521"
12/01/2023,-0.45,-1.06%,42.55,43.00,42.05,42.10,42.44,"1,625,100","70,921,596"
11/01/2023,0.35,0.83%,42.30,43.20,42.30,42.55,42.94,"1,961,200","85,312,075"
10/01/2023,0.20,0.48%,42.00,42.60,41.90,42.20,42.35,"1,494,300","63,322,952"
09/01/2023,-1.15,-2.67%,43.15,43.30,42.00,42.00,42.55,"2,663,500","113,344,417"
06/01/2023,-0.45,-1.03%,43.60,43.85,43.15,43.15,43.48,"2,077,500","91,877,301"
05/01/2023,0.10,0.23%,43.90,44.00,43.30,43.60,43.61,"1,602,800","71,338,730"
04/01/2023,-0.45,-1.02%,43.10,44.30,43.10,43.50,43.93,"1,872,700","82,270,539"
03/01/2023,1.05,2.45%,42.80,44.00,42.50,43.95,43.53,"1,998,900","87,019,313"
30/12/2022,0.00,0.00%,42.80,43.00,42.05,42.90,42.66,"3,402,400","150,811,493"
29/12/2022,-0.10,-0.23%,42.50,42.90,42.10,42.90,42.56,"1,512,100","65,387,352"
28/12/2022,-0.80,-1.83%,43.00,43.20,41.90,43.00,42.61,"3,129,600","140,725,507"
27/12/2022,1.20,2.82%,41.50,43.80,41.50,43.80,42.24,"2,455,100","104,127,098"
26/12/2022,-3.20,-6.99%,45.50,45.75,42.60,42.60,43.86,"9,209,500","438,120,266"
23/12/2022,-0.70,-1.51%,46.50,46.50,45.55,45.80,45.77,"2,651,400","125,595,217"
22/12/2022,0.10,0.22%,46.35,46.70,45.30,46.50,45.96,"2,255,800","106,188,913"
21/12/2022,-0.10,-0.22%,46.50,46.75,44.35,46.40,45.66,"2,096,100","95,896,242"
20/12/2022,-0.65,-1.38%,46.60,46.85,44.20,46.50,45.51,"3,401,500","154,737,319"
19/12/2022,-0.70,-1.46%,47.60,48.80,47.15,47.15,47.87,"3,782,800","181,066,597"
16/12/2022,0.85,1.81%,46.75,47.95,45.90,47.85,47.12,"3,003,400","141,518,436"
15/12/2022,0.55,1.18%,46.45,47.50,46.15,47.00,46.95,"2,539,400","119,226,024"
14/12/2022,0.05,0.11%,47.30,47.30,45.80,46.45,46.43,"2,240,600","104,038,422"
13/12/2022,0.50,1.09%,45.75,46.40,44.40,46.40,45.35,"2,745,200","127,450,460"
12/12/2022,-0.30,-0.65%,46.20,47.30,45.00,45.90,46.41,"3,474,400","161,252,150"
09/12/2022,0.20,0.43%,46.00,46.60,45.35,46.20,45.94,"1,675,300","76,958,072"
08/12/2022,1.15,2.56%,45.80,47.00,45.20,46.00,46.16,"2,677,700","123,694,175"
07/12/2022,0.50,1.13%,44.35,45.00,43.50,44.85,44.30,"2,930,100","129,803,840"
06/12/2022,-3.25,-6.83%,47.20,47.20,44.35,44.35,45.88,"4,561,500","211,632,165"
05/12/2022,0.60,1.28%,47.05,48.85,47.05,47.60,48.10,"4,646,000","224,504,275"
02/12/2022,2.95,6.70%,43.40,47.00,43.40,47.00,45.09,"7,064,800","319,760,935"
01/12/2022,-0.05,-0.11%,45.00,45.60,42.75,44.05,44.32,"5,985,800","265,394,516"
30/11/2022,1.30,3.04%,43.60,45.00,43.00,44.10,44.14,"3,777,700","166,758,973"
29/11/2022,2.65,6.60%,40.50,42.80,40.50,42.80,41.70,"5,518,600","230,144,422"
28/11/2022,2.35,6.22%,38.30,40.40,38.30,40.15,39.75,"4,322,000","171,796,604"
