Date,Change,Percent Change,Open,High,Low,Close,Average,Volume,Value
29/04/2022,0.50,0.78%,63.10,65.00,63.00,65.00,64.07,"6,819,600","436,940,978"
28/04/2022,-0.50,-0.77%,64.90,64.90,62.60,64.50,63.81,"6,290,400","401,379,353"
27/04/2022,0.00,0.00%,64.30,65.00,62.70,65.00,64.19,"4,773,300","306,379,034"
26/04/2022,2.00,3.17%,61.30,65.00,59.20,65.00,61.76,"6,480,050","401,080,037"
25/04/2022,-1.70,-2.63%,65.00,65.10,60.20,63.00,62.18,"7,478,900","466,608,639"
22/04/2022,0.70,1.09%,64.70,65.80,63.90,64.70,64.89,"6,326,000","410,396,409"
21/04/2022,-2.80,-4.19%,66.50,67.00,64.00,64.00,65.81,"6,536,700","430,197,419"
20/04/2022,-2.10,-3.05%,68.50,68.60,65.70,66.80,67.26,"6,041,000","406,114,244"
19/04/2022,-0.90,-1.29%,69.20,70.50,68.40,68.90,69.38,"5,105,600","347,527,540"
18/04/2022,-1.30,-1.83%,70.10,70.80,68.10,69.80,69.15,"5,668,700","391,965,946"
15/04/2022,-1.20,-1.66%,72.30,72.40,70.70,71.10,71.40,"4,040,800","288,508,231"
14/04/2022,-0.80,-1.09%,73.30,73.50,72.00,72.30,72.41,"3,737,600","270,791,500"
13/04/2022,0.10,0.14%,73.20,73.40,72.20,73.10,72.82,"4,225,200","308,141,884"
12/04/2022,-2.10,-2.80%,74.90,75.10,73.00,73.00,73.59,"4,356,200","320,569,000"
